0.193741497,hho,tɕ,x
0.519909297,hhc,tʃ,x
0.870022676,sd,t,a
1.181315193,hhc,tʃ,x
1.542675737,hho,tɕ,x
1.860498866,hhc,tʃ,x
2.184852608,sd,t,a
2.496870748,hhc,tʃ,x
2.850249433,hhc,tʃ,x
3.50185941,hhc,tʃ,x
4.174512472,hhc,tʃ,x
4.819591837,hhc,tʃ,x
5.50675737,hho,tɕ,x
5.799909297,hhc,tʃ,x
6.117732426,sd,t,a
6.409433107,hhc,tʃ,x
6.841904762,hho,tɕ,x
7.118730159,hhc,tʃ,x
7.42893424,sd,t,a
7.755102041,hhc,tʃ,x
8.106666667,hhc,tʃ,x
8.777868481,hhc,tʃ,x
9.404081633,sd,t,a
9.738594104,hhc,tʃ,x
10.091247166,hho,tɕ,x
10.391655329,hhc,tʃ,x
10.731247166,hho,tɕ,x
11.03600907,hhc,tʃ,x
11.340408163,sd,t,a
11.654240363,hhc,tʃ,x
12.004716553,hho,tɕ,x
12.298594104,hhc,tʃ,x
12.592834467,sd,t,a
12.912471655,hhc,tʃ,x
13.278185941,hhc,tʃ,x
13.879002268,sd,t,a
14.192471655,hhc,tʃ,x
14.562539683,sd,t,a
14.846984127,hhc,tʃ,x
15.209433107,sd,t,a
15.522176871,hhc,tʃ,x
15.807346939,hho,tɕ,x
15.890430839,hhc,tʃ,x
16.967981859,hhc,tʃ,x
17.298866213,hhc,tʃ,x
17.564081633,hhc,tʃ,x
17.879727891,sd,t,a
18.183038549,hhc,tʃ,x
