0.172358277,hho,tɕ,h
0.716621315,hho,tɕ,x
0.859138322,hho,tɕ,x
1.606349206,hho,tɕ,h
2.110839002,hho,tɕ,x
2.3138322,hho,tɕ,x
3.067573696,hho,tɕ,h
3.595464853,hho,tɕ,x
3.842176871,hho,tɕ,x
4.614965986,hho,tɕ,h
5.119274376,hho,tɕ,x
5.364172336,hho,tɕ,x
6.104671202,hho,tɕ,h
6.592653061,hho,tɕ,x
6.832471655,hho,tɕ,x
7.575510204,hho,tɕ,h
8.079818594,hho,tɕ,x
8.295328798,hho,tɕ,x
9.033106576,hho,tɕ,h
9.551927438,hho,tɕ,x
9.757823129,hho,tɕ,x
10.478911565,hho,tɕ,h
10.937687075,hho,tɕ,x
11.217777778,hho,tɕ,x
11.96462585,hho,tɕ,h
12.432471655,hho,tɕ,x
12.694421769,hho,tɕ,x
13.379591837,hho,tɕ,h
13.867029478,hho,tɕ,x
14.130068027,hho,tɕ,x
