0.082539682292517,hhc,ts,x
0.205895691292517,hhc,ts,x
0.901587301292517,hhc,ts,x
1.40861678029252,hhc,ts,x
1.55011337829252,hhc,ts,x
2.23764172329252,hhc,ts,x
2.69931972829252,hhc,ts,x
2.85714285729252,hhc,ts,x
3.50385487529252,hhc,ts,x
3.98730158729252,hhc,t,x
4.15147392329252,hhc,ts,x
4.80090702929252,hhc,ts,x
5.29705215429252,hhc,t,x
5.46666666629252,hhc,ts,x
6.08798185929252,hhc,ts,x
6.58684807229252,hhc,t,x
6.75102040829252,hhc,ts,x
7.42947845829252,hhc,ts,x
7.89206349229252,hhc,t,x
8.02267573729252,hhc,ts,x
8.67845805029252,hhc,ts,x
9.17551020429252,hhc,t,x
9.32789115629252,hhc,ts,x
10.0308390022925,hhc,ts,x
10.5179138322925,hhc,t,x
10.6884353742925,hhc,ts,x
11.2997732422925,hhc,ts,x
11.7768707482925,hhc,t,x
11.9238095242925,hhc,ts,x
