0.02684807261678,hhc,t,x
0.20718820861678,hhc,t,x
0.88072562361678,hhc,t,x
1.36362811761678,hhc,t,x
1.53179138361678,hhc,t,x
2.21659863961678,hhc,t,x
2.66412698461678,hhc,t,x
2.83809523761678,hhc,t,x
3.47900226761678,hhc,t,x
3.96172335561678,hhc,t,x
4.13678004561678,hhc,t,x
4.84970521561678,hhc,t,x
5.28761904761678,hhc,t,x
5.45560090661678,hhc,t,x
6.10321995461678,hhc,t,x
6.61061224461678,hhc,t,x
6.76353741461678,hhc,t,x
7.39265306161678,hhc,t,x
7.85832199561678,hhc,t,x
8.04879818561678,hhc,t,x
8.71365079361678,hhc,t,x
9.22757369661678,hhc,t,x
9.39573696161678,hhc,t,x
