0.04861677961678,sd,kg,x
0.19718820861678,sd,kg,x
0.87546485261678,sd,kg,x
1.36226757361678,sd,kg,x
1.53306122461678,sd,kg,x
2.18884353761678,sd,kg,x
2.67773242661678,sd,kg,x
2.83179138361678,sd,kg,x
3.51179138361678,sd,kg,x
4.00544217661678,sd,kg,x
4.16004535161678,sd,kg,x
4.83909297061678,sd,kg,x
5.30258503361678,sd,kg,x
5.44417233561678,sd,kg,x
6.14077097461678,sd,kg,x
6.58975056661678,sd,kg,x
6.75052154161678,sd,kg,x
7.38798185961678,sd,kg,x
7.86861677961678,sd,kg,x
8.03736961461678,sd,kg,x
8.71401360561678,sd,kg,x
9.17845804961678,sd,kg,x
9.32897959161678,sd,kg,x
