0.192108844,hho,tʃ,x
0.635918367,hho,tʃ,x
0.786394558,hho,tʃ,h
1.460045351,hho,tʃ,x
1.905124717,hho,tʃ,x
2.04861678,hho,tʃ,h
2.79845805,hho,tʃ,x
3.200362812,hho,tʃ,x
3.385759637,hho,tʃ,h
4.060680272,hho,tʃ,x
4.465124717,hho,tʃ,x
4.616870748,hho,tʃ,h
5.414965986,hho,tʃ,x
5.807346939,hho,tʃ,x
5.981315193,hho,tʃ,h
6.687981859,hho,tʃ,x
7.05814059,hho,tʃ,x
7.216235828,hho,tʃ,h
7.957823129,hho,tʃ,x
8.377505669,hho,tʃ,x
8.519727891,hho,tʃ,h
9.26893424,hho,tʃ,x
9.66829932,hho,tʃ,x
9.803718821,hho,tʃ,h
10.842267574,hho,tʃ,x
11.264580499,hho,tʃ,x
11.399546485,hho,tʃ,h
12.144036281,hho,tʃ,x
12.567800454,hho,tʃ,x
12.701315193,hho,tʃ,h
13.482086168,hho,tʃ,x
13.863764172,hho,tʃ,x
13.99292517,hho,tʃ,h
14.733061224,hho,tʃ,x
15.149569161,hho,tʃ,x
15.280181406,hho,tʃ,h
16.037732426,hho,tʃ,x
16.429569161,hho,tʃ,x
16.587755102,hho,tʃ,h
