0.206802721483001,hhc,t,x
0.732879818482985,hhc,t,x
0.877097505482993,hhc,t,x
1.54376417248298,hhc,t,x
2.06167800448299,hhc,t,x
2.23310657548299,hhc,t,x
2.89886621348299,hhc,t,x
3.39863945548299,hhc,t,x
3.55646258548299,hhc,t,x
4.24036281148298,hhc,t,x
4.75646258548298,hhc,t,x
4.89342403648297,hhc,t,x
5.59546485248299,hhc,t,x
6.06621315148297,hhc,t,x
6.23038548748301,hhc,t,x
6.93242630348297,hhc,t,x
7.41768707448298,hhc,t,x
7.552834467483,hhc,t,x
8.29387755148301,hhc,t,x
8.81814058948302,hhc,t,x
8.98956916148299,hhc,t,x
9.68888888848298,hhc,t,x
10.224943310483,hhc,t,x
10.390929705483,hhc,t,x
11.068480725483,hhc,t,x
11.565532879483,hhc,t,x
11.752380952483,hhc,t,x
12.453514739483,hhc,t,x
12.951473922483,hhc,t,x
13.123809523483,hhc,t,x
