0.174693878,kd,p,u
0.487619048,kd,p,u
0.804897959,sd,k,x
1.122721088,hhc,t,x
1.269659864,sd,k,a
1.454693878,hhc,t,x
1.571337868,sd,k,a
1.742312925,hhc,t,x
1.91047619,kd,p,x
2.06122449,sd,k,a
2.699863946,kd,p,x
2.976870748,hhc,t,x
3.146303855,kd,p,x
3.30585034,sd,k,a
3.613605442,hhc,t,x
3.750748299,sd,k,a
3.916462585,hhc,t,x
4.054421769,sd,k,a
4.220136054,hho,t,a
4.569795918,hho,t,a
5.220136054,kd,p,u
5.507755102,hhc,t,x
5.663401361,kd,p,x
5.813061224,sd,k,a
6.112653061,hhc,t,x
6.255782313,hhc,t,x
6.400272109,kd,p,x
6.538231293,kd,p,x
6.710204082,hhc,t,x
6.875918367,kd,p,x
7.005714286,sd,k,a
7.638639456,kd,p,x
7.906394558,hhc,t,x
8.066031746,kd,p,x
8.220408163,sd,k,a
8.507755102,hhc,t,x
8.663945578,kd,p,x
8.804081633,hhc,t,x
8.965170068,hho,t,a
9.132698413,kd,p,x
9.404353741,sd,k,a
10.026122449,kd,p,x
10.307755102,hhc,t,x
10.471020408,kd,p,x
10.624489796,hhc,ts,x
10.90585034,hhc,t,x
11.051156463,kd,p,x
11.349659864,hho,t,a
11.480816327,kd,p,x
11.628843537,kd,p,x
11.765986395,sd,k,a
12.380408163,kd,p,x
12.646802721,hhc,t,x
12.797278912,kd,p,x
12.92462585,sd,k,a
13.226666667,hhc,t,x
13.383401361,hhc,t,x
13.626666667,kd,p,x
13.739047619,kd,p,x
13.867755102,hhc,t,x
14.016326531,kd,p,x
14.16707483,sd,k,a
14.473469388,kd,p,x
14.585578231,hhc,t,x
14.777687075,kd,p,x
14.917006803,hhc,t,x
15.075918367,kd,p,x
15.20462585,kd,p,x
15.342585034,sd,k,a
15.511020408,kd,p,x
15.620408163,hhc,t,x
15.770612245,hho,t,a
16.117823129,hhc,t,x
16.251428571,kd,p,x
16.391836735,kd,p,x
16.529795918,sd,k,a
16.683537415,kd,p,x
16.800816327,hhc,t,x
16.939591837,hho,t,a
17.103673469,kd,p,x
17.250340136,kd,p,x
17.367346939,hhc,t,x
17.535238095,kd,p,x
17.673197279,sd,k,a
17.980408163,kd,p,x
18.151836735,kd,p,x
18.446258503,hho,t,a
18.589931973,kd,p,x
18.718911565,kd,p,x
18.847346939,sd,k,a
19.010612245,kd,p,x
19.121360544,hhc,t,x
19.27047619,hhc,t,x
19.441632653,kd,p,x
19.576326531,kd,p,x
19.700952381,hhc,t,x
19.873469388,kd,p,x
19.995918367,sd,k,a
20.16707483,kd,p,x
20.262585034,hhc,t,x
20.421768707,sd,k,a
20.573605442,hhc,t,x
20.743401361,hho,t,a
20.889251701,sd,k,a
21.017687075,kd,p,x
21.15755102,sd,k,a
21.727346939,kd,p,x
21.886258503,hhc,t,x
22.017959184,hho,t,a
22.165714286,kd,p,x
22.320272109,sd,k,a
22.580952381,kd,p,x
22.72,hho,t,a
23.042721088,hho,t,a
23.185306122,kd,p,x
23.32707483,kd,p,x
23.462312925,sd,k,a
24.066122449,kd,p,x
24.317823129,hhc,t,x
24.478911565,kd,p,x
24.605170068,sd,k,a
24.773333333,kd,p,x
24.873469388,hhc,t,x
25.024489796,hho,t,a
25.312653061,hho,t,a
25.450521542,kd,p,x
25.593197279,kd,p,x
25.738231293,sd,k,a
26.030748299,hhc,t,x
26.168979592,hhc,t,x
26.316190476,kd,p,x
26.446077098,kd,p,x
26.568435374,hhc,t,x
26.737142857,kd,p,x
26.878639456,sd,k,a
27.193741497,hhc,t,x
27.326530612,kd,p,x
27.601904762,hho,t,a
27.736598639,kd,p,x
27.87292517,kd,p,x
28.007346939,sd,k,a
28.304217687,hhc,t,x
28.423401361,kd,p,x
28.565170068,kd,p,x
28.971972789,kd,p,x
29.133877551,sd,k,a
29.588027211,kd,p,u
29.85877551,hho,t,a
29.980136054,kd,p,x
30.140952381,kd,p,x
30.257414966,sd,k,a
30.822312925,kd,p,x
31.086530612,hhc,t,x
31.235918367,kd,p,x
31.36952381,sd,k,a
31.646530612,hhc,t,x
31.792471655,kd,p,x
32.04462585,hho,t,a
32.19446712,kd,p,x
32.32952381,kd,p,x
32.45414966,sd,k,a
32.741768707,hhc,t,x
32.869931973,kd,p,x
33.124897959,hhc,t,x
33.24952381,kd,p,x
33.384489796,kd,p,x
33.520544218,sd,k,a
33.953378685,kd,p,x
34.205714286,hhc,t,x
34.331972789,kd,p,x
34.592653061,sd,k,a
34.866122449,sd,k,x
35.013333333,sd,k,a
