0.275736961,sd,ts,h
0.584126984,sd,ts,h
0.94185941,kd,p,ʊ
2.273378685,hho,kʃ,x
2.931519274,sd,ts,ɪ
3.198185941,sd,ts,h
3.634648526,kd,p,ʊ
4.954195011,hho,kʃ,x
5.552834467,sd,ts,ɪ
5.837641723,sd,ts,ɪ
6.213151927,hhc,kg,h
6.8861678,hhc,kg,h
7.538503401,hhc,kg,h
8.185034014,hho,kʃ,x
8.821768707,hho,kʃ,x
9.422947846,kd,p,ʊ
10.040816327,kd,p,ʊ
10.884353741,hho,kʃ,x
11.169160998,hho,kʃ,x
11.479365079,kd,p,ʊ
13.309750567,hho,kʃ,x
13.605442177,hho,kʃ,x
13.918185941,kd,p,ʊ
15.788117914,hho,kʃ,x
16.078004535,hho,kʃ,x
16.380226757,kd,p,ʊ
16.948752834,sd,ts,h
17.622494331,kd,p,ʊ
18.274104308,sd,ts,h
18.933696145,kd,p,ʊ
19.526530612,sd,ts,h
