0.105941043,hhc,kg,h
0.5630839,hhc,kg,h
0.781678005,hhc,kg,h
1.463764172,hhc,kg,h
1.905487528,hhc,kg,h
2.102131519,hhc,kg,h
2.840816327,hhc,kg,h
3.285079365,hhc,kg,h
3.487346939,hhc,kg,h
4.206621315,hhc,kg,h
4.64399093,hhc,kg,h
4.845170068,hhc,kg,h
5.539954649,hhc,kg,h
5.969886621,hhc,kg,h
6.166712018,hhc,kg,h
6.882358277,hhc,kg,h
7.297777778,hhc,kg,h
7.471927438,hhc,kg,h
8.26829932,hhc,kg,h
8.70185941,hhc,kg,h
8.912290249,hhc,kg,h
9.705941043,hhc,kg,h
10.135873016,hhc,kg,h
10.336326531,hhc,kg,h
11.109115646,hhc,kg,h
11.698684807,hhc,kg,h
