0.177777778,kd,p,u
0.644716553,kd,p,x
0.791655329,sd,tʃ,h
1.191655329,kd,p,u
1.831655329,kd,p,u
2.132244898,sd,tʃ,h
2.829206349,kd,p,u
3.274920635,kd,p,x
3.415328798,sd,tʃ,h
3.767981859,kd,p,u
4.412244898,kd,p,u
4.715102041,sd,tʃ,x
5.079002268,hhc,t,x
5.4430839,kd,p,u
5.880634921,kd,p,x
6.006349206,sd,tʃ,x
6.335510204,hhc,t,x
6.674104308,kd,p,u
7.18675737,kd,p,x
7.310839002,sd,tʃ,x
7.656326531,hhc,t,x
8.332879819,hhc,t,x
8.652879819,kd,p,u
8.951020408,hhc,tʃ,x
9.392471655,kd,p,u
9.684081633,hhc,tʃ,x
10.001632653,kd,p,u
10.293696145,hhc,tʃ,x
10.636553288,kd,p,u
10.952653061,hhc,tʃ,x
11.260226757,kd,p,u
11.583492063,hhc,tʃ,x
11.896961451,kd,p,u
12.238185941,hhc,tʃ,x
12.530430839,kd,p,u
12.897777778,hhc,tʃ,x
13.248798186,kd,p,u
13.692879819,kd,p,x
13.888798186,sd,tʃ,h
14.259410431,kd,p,u
14.871655329,kd,p,u
15.204081633,sd,tʃ,h
15.888798186,kd,p,u
16.342675737,kd,p,x
16.474920635,sd,tʃ,h
16.879818594,kd,p,u
17.446349206,kd,p,u
17.776145125,sd,tʃ,x
18.102675737,hhc,t,x
