0.182267573265306,kd,p,ʊ
0.358820861265306,kd,p,ʊ
1.04816326526531,kd,p,ʊ
1.55537414926531,kd,p,ʊ
1.73612244926531,kd,p,ʊ
2.38510204126531,kd,p,ʊ
2.84625850326531,kd,p,ʊ
3.03408163226531,kd,p,ʊ
3.70757369626531,kd,p,ʊ
4.18430839026531,kd,p,ʊ
4.35857142826531,kd,p,ʊ
5.06877551026531,kd,p,ʊ
5.53723356026531,kd,p,ʊ
5.71469387726531,kd,p,ʊ
6.47081632626531,kd,p,ʊ
6.93587301626531,kd,p,ʊ
7.11367346926531,kd,p,ʊ
7.81532879826531,kd,p,ʊ
8.29097505626531,kd,p,ʊ
8.46571428526531,kd,p,ʊ
9.20526077126531,kd,p,ʊ
9.62757369626531,kd,p,ʊ
9.81061224526531,kd,p,ʊ
