0.077278912,kd,p,u
0.309115646,sd,tʃ,a
0.576145125,sd,tʃ,a
1.154829932,kd,p,u
1.423310658,sd,tʃ,a
1.699047619,sd,tʃ,a
2.333968254,kd,p,u
2.93260771,hhc,p,i
3.535238095,hhc,p,i
4.133151927,kd,p,u
4.360272109,sd,tʃ,a
4.663219955,sd,tʃ,a
5.291247166,kd,p,u
5.524897959,sd,tʃ,a
5.809342404,sd,tʃ,a
6.502675737,hho,t,u
7.07047619,hho,t,u
7.688707483,kd,p,u
7.918004535,sd,tʃ,a
8.234376417,sd,tʃ,a
8.813424036,kd,p,u
9.081904762,sd,tʃ,a
9.382312925,sd,tʃ,a
10.020861678,hhc,t,i
10.606077098,hhc,t,i
11.263129252,kd,p,u
11.47138322,sd,tʃ,a
11.784126984,sd,tʃ,a
12.355918367,kd,p,u
12.59537415,sd,tʃ,a
12.924444444,sd,tʃ,a
13.532879819,hho,t,u
14.126893424,hho,t,u
