0.077641723151927,hhc,ts,x
0.218412698151927,hhc,ts,x
0.597913832151927,hhc,ts,x
0.893968254151927,hho,tʃ,h
1.59165532915193,kd,p,h
2.03791383215193,hhc,ts,x
2.15836734715193,hhc,ts,x
2.50086167815193,hhc,ts,x
2.79945578215193,hho,tʃ,h
3.49532879815193,kd,p,h
3.88716553315193,hhc,ts,x
4.01995464815193,hhc,ts,x
4.42267573715193,hhc,ts,x
4.54675736915193,hhc,ts,x
4.69623582815193,hhc,ts,x
5.08408163315193,hhc,ts,x
5.39247165515193,hho,tʃ,h
6.12353741515193,kd,p,h
6.56036281215193,hhc,ts,x
6.69315192715193,hhc,ts,x
7.03383219915193,hhc,ts,x
7.34185941015193,hhc,ts,x
7.69487528315193,hhc,ts,x
7.98802721115193,hho,tʃ,h
8.73687074815193,kd,p,h
9.32716553315193,hho,tʃ,h
9.99582766415193,kd,p,h
10.5970068031519,hho,tʃ,h
11.3153741501519,kd,p,h
11.7645351471519,hhc,ts,x
11.8958730161519,hhc,ts,x
12.2249433111519,hhc,ts,x
12.5358730161519,hhc,ts,x
12.8685714281519,hhc,ts,x
13.1802267571519,hho,tʃ,h
13.9352380951519,kd,p,h
14.3934693881519,hhc,ts,x
14.5124716551519,hhc,ts,x
14.8498866211519,hhc,ts,x
15.5395918371519,hhc,ts,x
15.8098866211519,hho,tʃ,h
