0.195079365,hhc,t,h
0.514285714,hhc,t,h
0.83,kd,p,h
1.433492063,hhc,t,h
1.766825397,hhc,t,h
2.089047619,kd,p,h
2.745714286,hhc,t,h
3.068253968,hhc,t,h
3.421428571,kd,p,h
3.736507937,hhc,t,h
4.055714286,hhc,t,h
4.361904762,hhc,t,h
4.70675737,kd,p,h
5.344920635,hhc,t,h
5.691746032,hhc,t,h
6.022222222,kd,p,h
6.633287982,hhc,t,h
6.962380952,hhc,t,h
7.279818594,kd,p,h
7.924126984,hhc,t,h
8.254512472,hhc,t,h
8.585941043,kd,p,h
9.250430839,hhc,t,h
9.568095238,hhc,t,h
9.903809524,kd,p,h
10.315873016,hhc,t,h
10.676031746,hhc,t,h
10.976145125,kd,p,h
11.627573696,hhc,t,h
11.941904762,hhc,t,h
12.293696145,kd,p,h
12.947936508,hhc,t,h
13.263809524,hhc,t,h
13.626825397,kd,p,h
14.256825397,hhc,t,h
14.546031746,hhc,t,h
14.876553288,kd,p,h
15.48968254,hho,tʃ,h
15.864603175,hhc,t,h
16.145124717,kd,p,h
16.865124717,hhc,t,h
17.174285714,hhc,t,h
17.488798186,kd,p,h
17.798730159,hhc,t,h
18.127936508,hho,tʃ,h
18.430634921,hhc,t,h
18.763900227,kd,p,h
