0.769160998,kd,p,ɯ
1.266213152,kd,p,ɯ
1.423673469,kd,p,ɯ
2.058594104,kd,p,ɯ
2.51138322,kd,p,ʊ
2.695056689,kd,p,ɯ
3.37015873,kd,p,ɯ
3.851609977,kd,p,ʊ
4.005442177,kd,p,ɯ
4.64399093,kd,p,ɯ
5.149024943,kd,p,ʊ
5.305396825,kd,p,ɯ
5.923809524,kd,p,ɯ
6.46675737,kd,p,ʊ
6.627301587,kd,p,ɯ
7.271111111,kd,p,ɯ
7.745306122,kd,p,ʊ
7.917460317,kd,p,ɯ
8.56,kd,p,ɯ
9.09968254,kd,p,ʊ
9.235555556,kd,p,ɯ
9.890249433,kd,p,ɯ
10.381496599,kd,p,ʊ
10.524444444,kd,p,ɯ
11.176780045,kd,p,ɯ
11.658594104,kd,p,ʊ
11.844444444,kd,p,ɯ
12.470566893,kd,p,ɯ
12.961995465,kd,p,ʊ
13.105396825,kd,p,ɯ
