2.781405896,hho,tɕ,h
3.28553288,hho,tɕ,x
3.431111111,hho,tɕ,h
4.102040816,hho,tɕ,h
4.6061678,hho,tɕ,x
4.732517007,hho,tɕ,h
5.399183673,hho,tɕ,h
5.892063492,hho,tɕ,x
6.031927438,hho,tɕ,h
6.687437642,hho,tɕ,h
7.189659864,hho,tɕ,x
7.323356009,hho,tɕ,h
7.972517007,hho,tɕ,h
8.489342404,hho,tɕ,x
8.626213152,hho,tɕ,h
9.302040816,hho,tɕ,h
9.806077098,hho,tɕ,x
9.94829932,hho,tɕ,h
10.589569161,hho,tɕ,h
11.11292517,hho,tɕ,x
11.244988662,hho,tɕ,h
11.88553288,hho,tɕ,h
12.401814059,hho,tɕ,x
12.53478458,hho,tɕ,h
13.190929705,hho,tɕ,h
13.702494331,hho,tɕ,x
13.822222222,hho,tɕ,h
14.519727891,hho,tɕ,h
14.976870748,hho,tɕ,x
15.135600907,hho,tɕ,h
