0.287891156,sd,tɕ,x
0.899229025,sd,kg,x
1.104217687,sd,kg,x
1.623945578,sd,kg,x
2.19537415,sd,tɕ,x
2.36122449,sd,tɕ,x
2.910113379,sd,kg,x
3.467936508,sd,tɕ,x
3.633015873,sd,tɕ,x
4.193560091,sd,kg,x
4.766802721,sd,tɕ,x
4.939795918,sd,tɕ,x
5.461587302,sd,kg,x
6.103764172,sd,tɕ,x
6.265306122,sd,tɕ,x
6.828480726,sd,kg,x
7.430748299,sd,tɕ,x
7.56861678,sd,tɕ,x
8.157278912,sd,tɕ,x
8.709183673,sd,tɕ,x
8.878571429,sd,tɕ,x
9.46430839,sd,kg,x
10.013061224,sd,tɕ,x
10.170408163,sd,tɕ,x
10.7169161,sd,kg,x
11.311927438,sd,tɕ,x
11.476099773,sd,tɕ,x
12.03755102,sd,kg,x
12.605102041,sd,tɕ,x
12.787664399,sd,tɕ,x
