0.026938775038549,sd,tɕ,x
0.207346939038549,sd,tɕ,h
0.910430839038549,sd,tɕ,h
1.42376417203855,sd,tɕ,x
1.57043083903855,sd,tɕ,h
2.21671201803855,sd,tɕ,h
2.67092970503855,sd,tɕ,x
2.86424036303855,sd,tɕ,h
3.51376417203855,sd,tɕ,h
3.96498866203855,sd,tɕ,x
4.13385487503855,sd,tɕ,h
4.80482993203855,sd,tɕ,h
5.28498866203855,sd,tɕ,x
5.43464852603855,sd,tɕ,h
6.11285714303855,sd,tɕ,h
6.61671201803855,sd,tɕ,x
6.76861678003855,sd,tɕ,h
7.42587301603855,sd,tɕ,h
7.90154195003855,sd,tɕ,x
8.07340136103855,sd,tɕ,h
8.76732426303855,sd,tɕ,h
9.18712018103855,sd,tɕ,x
9.34800453503855,sd,tɕ,h
10.0459183670385,sd,tɕ,h
10.4921541950385,sd,tɕ,x
10.6640136050385,sd,tɕ,h
11.2581632650385,sd,tɕ,h
11.7577777780385,sd,tɕ,h
11.9107482990386,sd,tɕ,h
