0.179954649,kd,p,o
0.763356009,sd,tʃ,a
1.460136054,kd,p,o
1.751655329,kd,p,o
2.036281179,sd,tʃ,a
2.754648526,kd,p,o
3.39138322,sd,tʃ,a
4.049886621,kd,p,o
4.328707483,kd,p,o
4.623129252,sd,tʃ,a
5.316462585,hhc,t,ɘ
5.621768707,hhc,ts,x
5.931972789,hhc,t,ɘ
6.229115646,hhc,t,ɘ
6.558911565,hhc,t,ɘ
6.880544218,hhc,t,ɘ
7.172789116,sd,tʃ,a
7.936507937,kd,p,o
8.576870748,sd,tʃ,a
9.278911565,kd,p,o
9.541950113,kd,p,o
9.845804989,sd,tʃ,a
10.516462585,hhc,t,ɘ
10.819047619,hhc,t,ɘ
11.120544218,hhc,t,ɘ
11.414421769,hhc,t,ɘ
11.742403628,hhc,t,ɘ
12.06585034,hhc,t,ɘ
12.865306122,kd,p,o
13.384126984,sd,tʃ,a
14.088707483,kd,p,o
14.384580499,kd,p,o
14.649433107,sd,tʃ,a
15.357823129,kd,p,o
15.94739229,sd,tʃ,a
16.673015873,kd,p,o
16.965986395,kd,p,o
17.240816327,sd,tʃ,a
17.967346939,hho,tʃ,x
18.263945578,hho,tʃ,x
18.591564626,hho,tʃ,ɘ
18.926258503,hho,tʃ,ɘ
19.232653061,hho,tʃ,ɘ
19.567346939,hho,tʃ,ɘ
19.89478458,sd,tʃ,a
20.606802721,kd,p,o
21.210340136,sd,tʃ,a
21.900952381,kd,p,o
22.204988662,kd,p,o
22.461678005,sd,tʃ,a
23.218503401,kd,p,o
