0.166893424,kd,p,x
0.784399093,kd,p,x
1.32861678,kd,p,x
1.504217687,kd,p,x
2.153650794,kd,p,x
2.705124717,kd,p,x
2.920634921,kd,p,x
3.511292517,kd,p,x
4.098321995,kd,p,x
4.286258503,kd,p,x
4.847165533,kd,p,x
5.392108844,kd,p,x
5.566258503,kd,p,x
6.190294785,kd,p,x
6.739591837,kd,p,x
6.923900227,kd,p,x
7.515283447,kd,p,x
7.97968254,kd,p,x
8.15600907,kd,p,x
8.697324263,kd,p,x
9.313378685,kd,p,x
9.504217687,kd,p,x
10.0861678,kd,p,x
10.600634921,kd,p,x
10.787120181,kd,p,x
11.37414966,kd,p,x
11.9169161,kd,p,x
12.098321995,kd,p,x
12.698412698,kd,p,x
13.216507937,kd,p,x
13.394285714,kd,p,x
14.055328798,kd,p,x
14.615510204,kd,p,x
14.7969161,kd,p,x
