0.077324263,sd,tʃ,x
0.561088435,sd,tʃ,x
0.742494331,sd,tʃ,x
1.386485261,sd,tʃ,x
1.878095238,sd,tʃ,x
2.048344671,sd,tʃ,x
2.688979592,sd,tʃ,x
3.196734694,sd,tʃ,x
3.376825397,sd,tʃ,x
4.004172336,sd,tʃ,x
4.479455782,sd,tʃ,x
4.647256236,sd,tʃ,x
5.261043084,sd,tʃ,x
5.760907029,sd,tʃ,x
5.941995465,sd,tʃ,x
6.635419501,sd,tʃ,x
7.132290249,sd,tʃ,x
7.307573696,sd,tʃ,x
7.935238095,sd,tʃ,x
8.381496599,sd,tʃ,x
8.546575964,sd,tʃ,x
9.211428571,sd,tʃ,x
9.687619048,sd,tʃ,x
9.855419501,sd,tʃ,x
10.478684807,sd,tʃ,x
10.993741497,sd,tʃ,x
11.163356009,sd,tʃ,x
11.782721088,sd,tʃ,x
12.326485261,sd,tʃ,x
12.490113379,sd,tʃ,x
13.132653061,sd,tʃ,x
13.587619048,sd,tʃ,x
13.762721088,sd,tʃ,x
14.444671202,sd,tʃ,x
14.895782313,sd,tʃ,x
15.061768707,sd,tʃ,x
