0.004716552809524,kd,p,u
0.548934240809524,kd,p,u
1.02421768680952,kd,p,u
1.22181405880952,kd,p,u
1.91092970480952,kd,p,u
2.33215419480952,kd,p,u
2.48780045380952,kd,p,u
3.15845804980952,kd,p,u
3.63827664380952,kd,p,u
3.81877550980952,kd,p,u
4.45823129280952,kd,p,u
4.88816326480952,kd,p,u
5.07773242580952,kd,p,u
5.69768707480952,kd,p,u
6.18068027180952,kd,p,u
6.36571428580952,kd,p,u
7.01696145080952,kd,p,u
7.44870748280952,kd,p,u
7.63102040780952,kd,p,u
8.30585033980952,kd,p,u
8.78895691580952,kd,p,u
8.97006802680952,kd,p,u
9.65698412680952,kd,p,u
10.1490476188095,kd,p,u
10.2991609978095,kd,p,u
11.0078911568095,kd,p,u
11.4801814058095,kd,p,u
11.6454421768095,kd,p,u
12.3225396828095,kd,p,u
